stockName,industryName
Vista Gold Corp.,有色金属
Virtus Global Multi-Sector Income Fund,非银金融
西方资产/Claymore通胀关联证券收益基金,非银金融
惠好,医药生物
Westlake Corporation,基础化工
西方资产抵押贷款投资,非银金融
休森,医药生物
广达服务,社会服务
"Quad/Graphics, Inc. Class A",传媒
奎克化学,基础化工
奇虎360,通信
晨星信息,计算机
摩根士丹利,非银金融
美盛,医药生物
"Peraso, Inc.",电子
摩根士丹利中国A股基金,非银金融
"Movado Group, Inc.",轻工制造
明晟,非银金融
NAPCO安全技术,电子
万基遗传,医药生物
Ultrapar Participacoes S.A. Sponsored ADR,石油石化
瑞银集团,银行
美国能源,公用事业
uniQure N.V.,医药生物
仪化宇辉,电子
优利系统,计算机
UniFirst Corporation,纺织服饰
"UFP Technologies, Inc.",轻工制造
美国全球投资者,非银金融
联合合众银行,银行
"Questcor Pharmaceuticals, Inc.",医药生物
"Radius Health, Inc.",医药生物
Rambus Inc.,电子
"RadNet, Inc.",医药生物
Quotient Ltd.,医药生物
RADCOM Ltd.,通信
Radware Ltd.,通信
QuidelOrtho Corporation,医药生物
泛华控股集团,房地产
"Twin Disc, incorporated",机械设备
推特,传媒
"TrueBlue, Inc.",社会服务
查科斯能源海运,交通运输
Two Harbors Investment Corp.,房地产
三S管理,社会服务
绿松石山资源,有色金属
TSR软件,计算机
"TrueCar, Inc.",商贸零售
Turtle Beach Corporation,电子
PHAXIAM Therapeutics S.A.,医药生物
辛特尔,机械设备
圣元国际,家用电器
Taiwan Fund,非银金融
"Theriva Biologics, Inc.",医药生物
"Sypris Solutions, Inc.",机械设备
台积电,电子
西斯科,通信
Take-Two互动软件,传媒
好未来,社会服务
TAT Technologies Ltd.,电力设备
"Team Health Holdings, Inc.",社会服务
塔塔汽车,汽车
"Team, Inc.",机械设备
奥盛创新,计算机
"Orion Group Holdings, Inc.",建筑装饰
学贷美,非银金融
"Simulations Plus, Inc.",计算机
"Rhythm Pharmaceuticals, Inc.",医药生物
NuCana plc Sponsored ADR,医药生物
"TTEC Holdings, Inc.",社会服务
Telefonica Brasil SA Sponsored ADR,通信
Teekay Tankers Ltd. Class A,交通运输
特雷克斯,机械设备
泰尼特保健,医药生物
西班牙电信,通信
特尔尼翁钢铁,钢铁
Tejon Ranch Co.,房地产
Riley Exploration Permian Inc,石油石化
泰勒斯,国防军工
坦能,石油石化
Templeton Dragon Fund,非银金融
电话数据系统,通信
Terreno Realty Corporation,房地产
天纳克,电子
Templeton Emerging Markets Fund,非银金融
德事隆,机械设备
安德森斯,农林牧渔
特斯科技术,电子
镶嵌科技,电子
TFS金融,非银金融
"Enliven Therapeutics, Inc.",医药生物
"Waste Connections, Inc.",环保
美国废物管理,环保
WD-40 Company,基础化工
"Waterstone Financial, Inc.",非银金融
温迪快餐,食品饮料
纳科工业,机械设备
百胜餐饮,食品饮料
Yandex NV Class A,通信
欢聚,传媒
"Zendesk, Inc.",计算机
齐昂银行,银行
"Larimar Therapeutics, Inc.",医药生物
硕腾,电子
Yelp Inc,传媒
ZAGG Inc,电子
Dominari Holdings Inc.,非银金融
斯蒂加斯海运,交通运输
SS&C科技,计算机
"Steel Dynamics, Inc.",钢铁
Starz Class A,传媒
"Standard Motor Products, Inc.",汽车
Steel Partners Holdings LP,钢铁
State Auto Financial Corporation,非银金融
Appian Corporation Class A,计算机
Five Point Holdings LLC Class A,房地产
Biohaven Ltd.,医药生物
Safehold Inc.,房地产
Ovid Therapeutics Inc.,医药生物
"Altice USA, Inc. Class A",通信
"Cantaloupe, Inc.",商贸零售
安博,计算机
宝洁,美容护理
Primoris Services Corporation,建筑装饰
"Pro-Dex, Inc.",医药生物
罗杰斯通信,通信
罗斯百货,商贸零售
"Capital Bancorp, Inc.",银行
"AudioEye, Inc.",计算机
"INmune Bio, Inc.",医药生物
城市生活用品连锁,商贸零售
宾夕法尼亚裕益银行,银行
InterGroup Corporation,房地产
Booking Holdings Inc.,社会服务
Theravance Biopharma Inc,医药生物
The Gabelli Healthcare & Wellness Trust,医药生物
麦迪逊花园体育,社会服务
The GDL Fund,非银金融
赛默飞世尔,医药生物
"Northwest Bancshares, Inc.",银行
瑞杰金融,非银金融
完美世界,传媒
Permian Basin Royalty Trust,石油石化
Phoenix Motor Inc.,汽车
"Medalist Diversified REIT, Inc.",房地产
Momentive Global Inc.,计算机
"Sutro Biopharma, Inc.",医药生物
"Arvinas, Inc.",医药生物
"Tradeweb Markets, Inc. Class A",非银金融
Cortland Bancorp,银行
蓝帽子,传媒
小赢科技,非银金融
Livent Corporation,有色金属
Bit Origin Limited,计算机
"Y-mAbs Therapeutics, Inc.",医药生物
Arco Platform Ltd. Class A,计算机
Bank7 Corp.,银行
"Gritstone bio, Inc.",医药生物
"Eventbrite, Inc. Class A",传媒
"FVCBankcorp, Inc.",银行
北方科技国际,机械设备
Nova Ltd.,电子
比特数字,计算机
中国苏轩堂药业,医药生物
德尔福科技,汽车
WillScot Mobile Mini Holdings Corp. Class A,房地产
CONSOL Energy Inc,煤炭
Industrial Logistics Properties Trust,房地产
Zomedica Corp,医药生物
"Cannae Holdings, Inc.",非银金融
"Casa Systems, Inc.",通信
"Loop Industries, Inc.",环保
"Arena Group Holdings, Inc.",传媒
"PCI Media, Inc.",传媒
"Aspen Technology, Inc.",计算机
"Safe Auto Insurance Group, Inc.",非银金融
阿瑞斯资本,非银金融
"Hoverink Biotechnologies, Inc.",医药生物
公民金融-存托优先股E,银行
Spire Inc. Depositary Shs Repr 1/1000th Cum Red Perp Pfd Registered Sh Series A,公用事业
"4D Molecular Therapeutics, Inc.",医药生物
"Optex Systems Holdings, Inc.",国防军工
Blueprint Health Merger Corp.,医药生物
"QSAM Biosciences, Inc.",医药生物
Osprey Technology Acquisition Corp. II,非银金融
"Presto Automation, Inc.",计算机
"Arhaus, Inc. Class A",商贸零售
"Claros Mortgage Trust, Inc.",房地产
物芯控股,电子
Northern Star Investment Corp. II Class A,非银金融
"Industrial Tech Acquisitions II, Inc. Class A",计算机
Nava Health MD LLC,医药生物
ARB IOT Group Limited,通信
CBL International Limited,轻工制造
"American Rebel Holdings, Inc.",国防军工
"Castellum, Inc.",房地产
"Nxu, Inc.",社会服务
Cartica Acquisition Corp. Class A,非银金融
C5 Acquisition Corp. Class A,非银金融
Mechel PAO Sponsored ADR Pfd,钢铁
"Smart for Life, Inc.",食品饮料
7 Acquisition Corp. Class A,非银金融
Fortune Rise Acquisition Corp. Class A,非银金融
Spindletop Health Acquisition Corp. Class A,非银金融
Anthemis Digital Acquisitions I Corp. Class A,非银金融
Globalink Investment Inc.,非银金融
"Hour Loop, Inc.",商贸零售
SciSparc Ltd.,医药生物
McLaren Technology Acquisition Corp. Class A,非银金融
OPY Acquisition Corp. I Class A,非银金融
Vision Sensing Acquisition Corp. Class A,非银金融
"Southland Holdings, Inc.",房地产
Juniper II Corp. Class A,非银金融
Aetherium Acquisition Corp. Class A,非银金融
"Fresh Market Holdings, Inc.",商贸零售
Crucible Acquisition Corp. II,非银金融
Crucible Acquisition Corp. III,非银金融
Denham Sustainable Performance Acquisition Corp.,非银金融
Gateway Strategic Acquisition Co.,非银金融
Graf Acquisition Corp. II,非银金融
"Time, Inc.",传媒
微贷网,非银金融
BlueRiver Acquisition Corp. Class A,非银金融
10X Capital Venture Acquisition Corp Class A,非银金融
Organon & Co.,医药生物
"Parking REIT, Inc.",房地产
Constellation Energy Corporation,公用事业
Aquaron Acquisition Corp.,非银金融
"Prime Medicine, Inc.",医药生物
Silo Pharma Inc,医药生物
Wearable Devices Ltd.,电子
"Third Harmonic Bio, Inc.",医药生物
"5E Advanced Materials, Inc.",有色金属
Aurora Technology Acquisition Corp. Class A,非银金融
PropertyGuru Group Limited,房地产
POET Technologies Inc.,电子
"Roadzen, Inc.",通信
Gardiner Healthcare Acquisitions Corp.,医药生物
BayFirst Financial Corp,银行
Freightos Limited,交通运输
Vaxxinity Inc Class A,医药生物
"WisdomTree, Inc.",非银金融
374Water Inc,环保
"Rubicon Technologies, Inc. Class A",通信
CF Acquisition Corp. VII Class A,非银金融
Rubicon Technologies-Warrants,通信
Blue Ocean Acquisition Corp. Class A,非银金融
Four Springs Capital Trust,房地产
Beard Energy Transition Acquisition Corp. Class A,非银金融
"CISO Global, Inc.",计算机
Camposol Holding Plc,农林牧渔
DUET Acquisition Corp Class A,非银金融
Viscogliosi Brothers Acquisition Corp.,非银金融
Screaming Eagle Acquisition Corp. Class A,非银金融
Boston Omaha Corp. Class A,房地产
FTAC Zeus Acquisition Corp. Class A,非银金融
LF Capital Acquisition Corp. II Class A,非银金融
"Acrivon Therapeutics, Inc.",医药生物
Nayax Ltd.,通信
Barfresh Food Group Inc.,食品饮料
Credo Technology Group Holding Ltd.,电子
PROOF Acquisition Corp. I Class A,非银金融
"Mattress Firm Group, Inc.",商贸零售
Nuvo Group Ltd.,医药生物
Learn CW Investment Corp. Class A,非银金融
"Sidus Space, Inc. Class A",国防军工
Hony Capital Acquisition Corp.,非银金融
1.12 Acquisition Corp,非银金融
Silverman Acquisition Corp I,非银金融
"TechStackery, Inc.",计算机
Tiga Acquisition Corp. III,非银金融
Venice Brands Acquisition Corp. I,非银金融
"Vital Human Capital, Inc.",社会服务
Excelsa Acquisition Corp.,非银金融
"Moose Pond Acquisition Corp, NCV I",非银金融
Laris Media Acquisition Corp,传媒
New Providence Acquisition Corp. III,非银金融
Lionheart IV CORP,非银金融
Ocelot Acquisition Corp I,非银金融
Ocean Drive Acquisition Corp.,非银金融
OS Acquisition Corp.,非银金融
Pomona Acquisition Ltd,非银金融
Quinzel Acquisition Co,非银金融
Iswill Acquisition Corporation,非银金融
Highland Acquisition Corp,非银金融
Roman DBDR Tech Acquisition Corp. II,非银金融
RichSpace Acquisition Corp.,非银金融
H.I.G. Acquisition Corp. II,非银金融
HighCape Capital Acquisition Corp. II,非银金融
RMG Acquisition Corp. IV,非银金融
"Electronic Cigarettes International Group, Ltd.",轻工制造
Freestone Acquisition Corp,非银金融
EIP Acquisition Corp I,非银金融
Science Strategic Acquisition Corp. Bravo,非银金融
Black Dragon Acquisition Corp. I,非银金融
Cornerstone Investment Capital Holdings Co.,非银金融
M-tron Industries Inc,电子
Ainos Inc,医药生物
"Mill City Ventures III, Ltd.",非银金融
NFT Gaming Company Inc,传媒
"Mobileye Global, Inc. Class A",计算机
Atlassian Corp Class A,计算机
"Allarity Therapeutics, Inc.",医药生物
New Providence Acquisition Corp. II Class A,非银金融
Nvni Group Limited,商贸零售
Mountain & Company I Acquisition Corporation Class A,非银金融
"Ampio Pharmaceuticals, Inc.",医药生物
Ambipar Emergency Response Class A,环保
Delimobil Holding SA Sponsored ADR,交通运输
Jeffs' Brands Ltd.,商贸零售
"SilverSPAC, Inc. Class A",非银金融
Project Energy Reimagined Acquisition Corp. Class A,电力设备
Babylon Holdings Ltd. Class A,医药生物
"Solo Brands, Inc. Class A",轻工制造
联拓生物,医药生物
"Udemy, Inc.",计算机
Parabellum Acquisition Corp. Class A,非银金融
DTRT Health Acquisition Corp. Class A,非银金融
"Kenvue, Inc.",美容护理
Idaho Strategic Resources Inc,有色金属
"Intensity Therapeutics, Inc.",医药生物
CCIF Acquisition Corp.,非银金融
Science Strategic Acquisition Corp. Charlie,非银金融
CAVU Technology Acquisition Corp.,计算机
Sieger Healthcare Acquisition Corp,医药生物
Avanea Energy Acquisition Corp.,电力设备
SPGL Acquisition Corp,非银金融
Altamont Pharma Acquisition Corp.,医药生物
Sparta Healthcare Acquisition Corp.,医药生物
"ActiveCare, Inc.",医药生物
Spartan Acquisition Corp. IV,非银金融
Advancit Acquisition Corp. I,计算机
Silver Sustainable Solutions Corp.,环保
PetroShare Corp.,石油石化
New Beginnings Acquisition Corp. III,非银金融
Tetragon Acquisition Corp I,非银金融
Modiv Acquisition Corp.,非银金融
Trailblazer Merger Corp. I Class A,非银金融
Trinity Acquisition Corp.,非银金融
Tekkorp Digital Acquisition Corp. II,非银金融
Switchback III Corp,非银金融
Reverence Acquisition Corp.,非银金融
Twelve Seas Investment Co IV TMT,通信
TradeUP 88 Corp.,非银金融
"Expion360, Inc.",电子
Evergreen Corp. Class A,房地产
byNordic Acquisition Corp. Class A,非银金融
HNR Acquisition Corp,非银金融
"Vacasa, Inc. Class A",社会服务
"BigBear.ai Holdings, Inc.",计算机
"Samsara, Inc. Class A",通信
"Contango ORE, Inc.",有色金属
mCloud Technologies Corp.,计算机
Advanced Health Intelligence Ltd Sponsored ADR,医药生物
Nuveen Emerging Markets Debt 2022 Target Term Fund,非银金融
Anthropos Capital Corp.,非银金融
"Colony American Homes, Inc.",房地产
China Auto Rental Holdings Inc.,汽车
Crescent Capital Finance Group Inc.,非银金融
"CaliberCos, Inc. Class A",房地产
"Bluestem Brands, Inc.",商贸零售
"Armada Water Assets, Inc.",环保
Community Choice Financial Inc.,非银金融
congatec Holding AG Sponsored ADR,计算机
Digicel Group Ltd Class A,通信
CKE Inc.,食品饮料
"Cancer Prevention Pharmaceuticals, Inc.",医药生物
"ECM Energy Services, Inc.",石油石化
"Diamond S Shipping Group, Inc.",交通运输
"Dance Biopharm, Inc.",医药生物
理臣中国,商贸零售
Transphorm Inc,电子
Integrated Wellness Acquisition Corp. Class A,非银金融
A SPAC I Acquisition Corp. Class A,非银金融
Arogo Capital Acquisition Corp. Class A,非银金融
FingerMotion Inc,通信
Amprius Technologies Inc,电子
"Alpine Summit Energy Partners, Inc. Class A",石油石化
"Pono Capital Two, Inc. Class A",非银金融
BRC Inc Class A,建筑材料
1Sharpe Acquisition Corp.,非银金融
Constitution Acquisition Corp.,非银金融
Vistas Acquisition Co II Inc.,非银金融
Velocity Merger Corp.,非银金融
Virtuoso Acquisition Corp. 2,非银金融
Zi Toprun Acquisition Corp,非银金融
Atlas Crest Investment Corp. III,非银金融
Bridgetown 3 Holdings Ltd,非银金融
CEA Space Partners I Corp.,非银金融
Catcha Investment Corp 2.0,非银金融
Cerberus Telecom Acquisition Corp. II,通信
Delphi Growth Capital Corp.,非银金融
Dorchester Capital Acquisition Corp.,非银金融
Elliott Opportunity I Corp.,非银金融
Integrated Energy Transition Acquisition Corp.,石油石化
First Digital Health Acquisition Corp.,医药生物
FG New America Acquisition II Corp,非银金融
Guggenheim Special Purpose Acquisition Corp. I,非银金融
L Catterton Latin America Acquisition Corp,非银金融
Oaktree Acquisition Corp. III,非银金融
ONS Acquisition Corp.,非银金融
Resources Acquisition Corp.,非银金融
Gladstone Companies Inc Class A,非银金融
"REV Renewables, Inc.",公用事业
ProFrac Holding Corp. Class A,石油石化
Inception Growth Acquisition Ltd.,非银金融
ST Energy Transition I Ltd. Class A,公用事业
Welsbach Technology Metals Acquisition Corp.,有色金属
Kairous Acquisition Corp. Limited,非银金融
Bullpen Parlay Acquisition Co. Class A,非银金融
OmniLit Acquisition Corp. Class A,非银金融
"TXO Partners, L.P.",石油石化
Brera Holdings PLC Class B,房地产
"Live Oak Bancshares, Inc.",银行
"Leonardo DRS, Inc.",国防军工
Burcon NutraScience Corporation,医药生物
"Artiva Biotherapeutics, Inc.",医药生物
Skylight Health Group Inc,社会服务
SMX (Security Matters) Public Limited Company Class A,国防军工
Wejo Group Limited,通信
"Getaround, Inc.",汽车
"ProSomnus, Inc.",医药生物
Seadrill Limited,石油石化
"dMY Squared Technology Group, Inc. Class A",计算机
ParaZero Technologies Ltd.,国防军工
Alset Capital Acquisition Corp. Class A,非银金融
"AN2 Therapeutics, Inc.",医药生物
Energy Services of America Corporation,石油石化
Rail Vision Ltd.,国防军工
Generation Asia I Acquisition Ltd. Class A,非银金融
Technology & Telecommunication Acquisition Corporation Class A,通信
"Marygold Companies, Inc.",商贸零售
Nuveen High Income 2023 Target Term Fund,非银金融
泰然金融,非银金融
萨摩耶互联网金融服务,非银金融
"SpineEX, Inc.",医药生物
Energy Transfer Corp. LP,石油石化
MaxQ AI Ltd.,计算机
Carbon Energy Corporation,石油石化
"Sharedlabs, Inc",计算机
Hightimes Holding Corp.,传媒
Invesco High Income 2024 Target Term Fund,非银金融
Highland Income,非银金融
Dreyfus Alcentra,非银金融
XAI Octagon Floating Rate & Alternative Income Term Trust,非银金融
"Howard Midstream Partners, LP",石油石化
"Preferred Sands, Inc.",建筑材料
